Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Islands of Shapinsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Islands of South Ronaldsay and Burray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Isle of Berneray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Isle of Danna,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Isle of Gunna,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Isle of South Ronaldsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Isles of Hoy and Walls,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,932Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Islesteps,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Ixworth Thorpe,0.0,0,(0),(0),0,0.0,nan,nan,nan,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Jackhouse Reservoir,nan,1,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
John O'Gaunts Lake Kings Somborne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kemerton Lake,nan,nan,nan,nan,0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kessingland Levels,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kilberry (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kilchoan Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Killington Reservoir,15.0,15,9,18,8,19.0,22Supplementary visit under the WeBS Core Count SurveyWeBS,25,19,32,17,16.0,9.0,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kinder Reservoir,nan,nan,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Kislingbury Gravel Pits,0.0,1,0,0,0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Knowsley Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Lawers Pond,0.0,0,nan,nan,nan,nan,0,22Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Leach Pool,0.0,0,nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,2019-11-24 17:00:44
Leamington Spa Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Leeming Reservoir near Oxenhope,0,0,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Leeshaw Reservoir,0,0,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Leisure Lakes,1,0,0,0,0,0,0,0,(0),0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Letton Lake,0,0,0,0,2,1,0,0,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Leventhorpe Flood Meadows,0,0,0,0,1,0,0,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Liddel Loch,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Lindley Wood Reservoir,0,(0),0,0,0,0,nan,nan,nan,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Linne Mhuirich and Loch Na Cille,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Little Berrington Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Llyn Padrig,(0),nan,0,(0),(0),(0),0,0,0,1.0,0,(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Llyn Rhosddu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch A'chumhainn and Loch Na Cuilce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch An T-Sailein (and Coast Port Ellen to Claggain Bay),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Arnol (Lewis),nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Caroy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Dornal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Dunvegan,(43),30,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Flemington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Gilp and Loch Crinan and Crinan Moss and Inverneill Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Hallan (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Keills and Loch Mhuirich (W Loch Sween),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Kindar,72,0,0,0,0,1,0,nan,0,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Labost (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Linnhe - Annat to Fort William and Lochy Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Macanrie,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Mor (Waterstein),nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Mor Barvas (Lewis),nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Na Cille,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Ordais and Port Mhor Bragar,(0),0,(0),0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,2019-11-24 17:00:56
Loch Paible (North Uist),nan,nan,400.0,250,135.0,445.0,650.0,180,215,39.0,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch Poit Na H I,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch Saintear,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch Shawbost and Loch A' Bhaile,0,nan,nan,(0),nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch Skerrols,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch Stiapavat (Lewis),0,(0),0.0,0,nan,nan,7.0,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch an t-Siumpain,nan,40,0.0,40,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch na Cachle,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,1500,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch of Auchlossan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch of Cliff (Unst),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch of Lythe,nan,nan,nan,nan,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch of Scaill Rousay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Loch of Vatster,nan,0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lochan Na Nigheadaireachd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lochs Beg and Scridain (East End),(0),0,0.0,nan,nan,nan,nan,nan,0,nan,0,0,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lochs Quien Fad and Dhu (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Locko Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lomond Reservoirs Ballo Harperlees Holl,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Longendale Reservoirs,0,0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lorn,nan,nan,nan,nan,nan,nan,nan,0Argyll goose countsSNH,0SNH countsSNH Islay office,nan,nan,nan,nan,0SNH countsSNH Islay office,0SNH countsSNH Islay office,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lower Rivington Reservoir,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lub Score,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Lullingstone Castle Lake,0,(0),0.0,0,0.0,0.0,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Mainland (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Malaclete (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Malham Tarn,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Mallory Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Marlee Loch,0,0,0.0,7,0.0,0.0,0.0,0,0,0.0,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Meadownay Farm Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Meikle Water (Stronsay) (geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,2019-11-24 17:01:09
Melbost Sands (Lewis),nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Melchett Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Meriden Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Merton Borrow Pit,0,0,0,0,0,0.0,0,0,(0),nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Methley Gravel Pit,0,0,0,0,0,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Micklemere,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
"Middle Muir, New Pitsligo",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Mochrum Group of Lochs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Moore Nature Reserve,0,0,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Morehall Reservoir,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Naccholt Claypit Wye,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Newmains Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1770,70,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Newstead Abbey Lakes,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Newton Peninsula (Port Nan Long to Aird Mor) (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Pool Skinflats,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Ronaldsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Ronaldsay Lochs,nan,nan,nan,nan,nan,nan,6,3,nan,nan,4,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Skye (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,521Greenland Barnacle Goose survey 2007/08Mitchell et al. 2008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Sutherland,nan,nan,nan,nan,669Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,"1,037Greenland Barnacle Goose survey 2007/08Mitchell et al. 2008",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
North Uist,"1,648Hebridean Greylag counts of Uists and BenbeculaR. MacDonald (in litt.)","1,495Hebridean Greylag counts of Uists and BenbeculaR. MacDonald (in litt.)","1,957Hebridean Greylag counts of Uists and BenbeculaR. MacDonald (in litt.)","3,326Hebridean Greylag counts of Uists and BenbeculaR. MacDonald (in litt.)","2,732Hebridean Greylag counts of Uists and BenbeculaR. MacDonald (in litt.)",nan,"5,672Uist Greylag Goose countsUist Greylag Goose Management Committee","4,648Uist Greylag Goose countsUist Greylag Goose Management Committee","2,119WWT UK-breeding Greylag Goose SurveyWWT","3,630Uist Greylag Goose countsUist Greylag Goose Management Committee","3,393Uist Greylag Goose countsUist Greylag Goose Management Committee","2,392Uist Greylag Goose countsUist Greylag Goose Management Committee","2,546Uist Greylag Goose countsUist Greylag Goose Management Committee",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Ob Breakish,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Ogden Reservoir (Denholme),0,0,0,nan,nan,nan,nan,0,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Oitir Mhor and Grimsay (North Uist and Benbecula),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Old Dornie Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Osberton,nan,nan,nan,nan,nan,nan,nan,4,68,71,51,74,31,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Osmaston Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Osmaston and Shirley Park Lakes,0,1,2,2,2,1.0,23,53,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Ossmere,4,1,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Outwood Swan Sanctuary,5,nan,nan,nan,6,2.0,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Overwater,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2019-11-24 17:01:21
Packington Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Palmarsh Gravel Pit,0,0.0,0.0,0,3.0,1.0,2,2.0,1.0,(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Papil Water Fetlar,nan,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Patshull Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Paultons Bird Park,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Pebley Pond,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Peppermill Dam and Moor Loch and Keir Loch,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Pilsworth Lakes,nan,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Port Mhor Bragar (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Portmore Loch,0,0.0,0.0,nan,0.0,0.0,0,nan,nan,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Potbridge Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Poynton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Prescot Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Quarryford Pool,0,0.0,0.0,(0),nan,nan,nan,0.0,0.0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Queen's Park (Chesterfield),(0),0.0,0.0,0,0.0,0.0,(0),0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Queens Park Lake (Blackburn),0,0.0,0.0,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
R Wensum: Fakenham - Gt Ryburgh (inc Pensthorpe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Ramsey Harbour and Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Redgrave Lake,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Reiff Bay and Coast,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Renishaw Lakes,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Revesby Reservoir,0,0.0,0.0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Rhunahaorine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Ridware Hall Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
Ripley Castle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51,2019-11-24 17:01:33
