Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughAccessTime
Hollybush Pond,0,0.0,nan,0,0.0,0,0.0,0,0.0,nan,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,80,2019-11-21 14:35:11
Holyhead Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,80,2019-11-21 14:35:11
Folly Pool - Alderton,nan,nan,nan,nan,nan,nan,0,14.0,nan,nan,nan,nan,nan,nan,nan,0,1,1,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Fonthill Lake,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,4,22,2,0,nan,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Forest of Dean Ponds,nan,0.0,10.0,0,0,0,nan,0.0,0,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Forrestburn Reservoir,0.0,0.0,0.0,(0),0,(0),0,0.0,0,0,0,0,0,1,(0),0,nan,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Forth and Clyde Canal - M80 to Underwood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,nan,nan,nan,nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Gaddon Loch,nan,nan,33.0,0,0,22,118,0.0,0,nan,nan,nan,nan,(0),(0),0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Gadloch,0.0,0.0,0.0,5Supplementary visit under the WeBS Core Count SurveyWeBS,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,2Supplementary visit under the WeBS Core Count SurveyWeBS,2.0,180,112Supplementary visit under the WeBS Core Count SurveyWeBS,180,250Supplementary visit under the WeBS Core Count SurveyWeBS,200Supplementary visit under the WeBS Core Count SurveyWeBS,nan,20,nan,nan,0,1.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Gammaton Reservoirs,2.0,0.0,0.0,(0),0,nan,nan,nan,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Gartloch Pool,0.0,0.0,0.0,0,0,0,nan,nan,nan,nan,nan,0,0,2,1,0,0,0,2.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Glascoe Dub,nan,nan,nan,0,(0),(0),(0),0.0,0,1,0,(0),0,0,0,nan,nan,0,0.0,nan,nan,0,0,81,2019-11-21 14:35:17
Glasson Dock,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,nan,nan,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Glebe Water,nan,0.0,0.0,0,0,nan,0,nan,0,0,0,nan,nan,nan,nan,1,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Glen Moss,nan,nan,nan,nan,nan,nan,0,0.0,0,0,(0),0,0,2,(2),nan,nan,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Glencorse Reservoir,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,(0),0,0,0.0,nan,nan,0,0,81,2019-11-21 14:35:17
Glyne Gap,0.0,2.0,0.0,0,0,0,(0),0.0,0,0,0,0,0,0,0,(0),(0),(0),nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Godstone Sandpits and Reservoirs,1.0,0.0,0.0,0,0,0,0,0.0,0,6,0,0,0,0,0,(0),nan,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Gravel Farm Reservoir,24.0,27.0,28.0,24,22,(18),(6),7.0,6,6,4,5,(2),0,(16),nan,nan,nan,nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Grayrigg Tarn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Greencraig Ponds,0.0,148.0,2.0,8,45,18,37,10.0,10,15,1,59,12,12,1,nan,0,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Gun Knowe Loch,0.0,1.0,0.0,0,0,0,0,0.0,(0),0,(27),(0),(0),0,(0),0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Harold's Wick,nan,0.0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,nan,nan,0,0,81,2019-11-21 14:35:17
Harperrig Reservoir,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Hartshill Water Reclamation Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Haugh of Blackgrange,0.0,1.0,1.0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
High Bullough Reservoir,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
High Dam - Eaglesham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,6,0,nan,0,nan,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Hill Ridware Lake,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,nan,nan,0,nan,nan,nan,0,0,81,2019-11-21 14:35:17
Hillsborough Main Lake,0.0,12.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Hollybush Pond,0.0,0.0,0.0,0,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0.0,0.0,nan,0,0,81,2019-11-21 14:35:17
Holyhead Reservoir,0.0,0.0,0.0,0,0,62,0,77.0,86,20,42,30,nan,nan,82,nan,nan,nan,nan,0.0,nan,0,0,81,2019-11-21 14:35:17
Lilymere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Little Kelk Gravel Pit,nan,nan,1,0,0.0,0,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,0,0,0,0,nan,0.0,nan,0,0,82,2019-11-21 14:35:23
Llyn Garreglwyd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,0,0,0,0,0,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Llyn Mair Maentwrog,0.0,nan,nan,nan,nan,nan,0.0,0,0,nan,nan,nan,0,0,0,0,0,nan,0,nan,nan,0,0,82,2019-11-21 14:35:23
Llyn Pen-y-parc,0.0,(0),0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Llyn Pencarreg,nan,nan,nan,(13),41.0,nan,nan,43,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Loch A Mhachair (Loch Grogarry) (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,0,1.0,Apr,0,0,82,2019-11-21 14:35:23
Loch An Eilein (Tiree),0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Ashie,nan,nan,80Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Bee (South Uist),nan,0,0,0,0.0,0,0.0,0,0,0,0,nan,0,0,0,0,2,(0),0,0.0,nan,1,1,82,2019-11-21 14:35:23
Loch Bhasapoll (Tiree),0.0,(0),0,0,0.0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Broom,0.0,0,(0),nan,nan,nan,0.0,(0),0,0,0,0,0,1,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Calder,nan,0,0,nan,nan,nan,nan,0,0,nan,0,nan,nan,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Clunie,24.0,149,0,5,3.0,41,6.0,78,(0),25,6,0,nan,nan,1,0,nan,nan,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Loch Doilet and Polloch Bay (Loch Shiel),nan,nan,nan,nan,0.0,1,0.0,0,0,0,(0),3,0,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Duntelchaig,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Eye,0.0,0,(0),0,0.0,0,0.0,168,1,0,0,0,0,0,0,(0),0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Fleet Complex,0.0,0,0,0,4.0,0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Gearach,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0,0,nan,0,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Loch Gelly,nan,0,0,0,1.0,0,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,1,1,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Gruinart,0.0,0,0,nan,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Gruinart Floods,3.0,0,0,nan,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,0,0,1.0,Aug,0,0,82,2019-11-21 14:35:23
Loch Heilen,0.0,0,nan,nan,nan,0,0.0,0,(0),0,(0),0,0,(0),0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,(0),0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Inver,0.0,(0),nan,nan,nan,(0),0.0,0,0,0,0,(0),(1),1,(0),0,(0),0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Kinnabus,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,1.0,Dec,0,0,82,2019-11-21 14:35:23
Loch Laggan (Kippen),0.0,0,0,0,0.0,0,0.0,(0),(0),(13),0,0,(0),(0),(0),0,0,0,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Long at Ardentinny to Strone Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,2,0,0.0,nan,0,0,82,2019-11-21 14:35:23
Loch Melldalloch,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,2,0,0,0,0,nan,nan,nan,0,0,82,2019-11-21 14:35:23
Loch Mor (Benbecula),nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,(0),1.0,Apr,0,0,82,2019-11-21 14:35:23
Loch Portree,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,0,0,0,0,1.0,Mar,0,0,82,2019-11-21 14:35:23
Loch Ryan,0,0,2.0,(0),0,0.0,0.0,0.0,(0),0.0,0,100Supplementary visit under the WeBS Core Count SurveyWeBS,0,2,0.0,0,0,0.0,0,1.0,Mar,0,0,83,2019-11-21 14:35:28
Loch Scarmclate,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,(0),0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch Watten,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch a' Phuill (Tiree),0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,2.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch an Aigeil,nan,nan,nan,nan,nan,nan,nan,0.0,(0),0.0,0,0,0,0,0.0,0,1,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch an Eerie,nan,(0),0.0,0,0,0.0,0.0,0.0,0,0.0,0,nan,0,0,0.0,2,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Bosquoy,0,(1),0.0,(0),0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,(0),0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Brow,nan,0,0.0,0,0,0.0,1.0,0.0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Fyvie,0,0,0.0,6,5,5.0,5.0,3.0,3,3.0,5,1,4,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Harray,0,(0),0.0,0,0,0.0,0.0,0.0,0,0.0,(0),0,0,0,0.0,0,0,0.0,(0),0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Hillwell,nan,0,0.0,0,(0),0.0,0.0,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Loirston,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Mey,(0),(0),0.0,nan,(0),0.0,0.0,0.0,0,0.0,(0),(0),0,(0),0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Skaill,0,(0),0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Spiggie,nan,0,0.0,0,0,0.0,1.0,1.0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Loch of Stenness,0,(0),1.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Lochhill,nan,nan,nan,nan,nan,nan,0.0,0.0,0,3.0,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,0.0,0,nan,nan,nan,nan,nan,0,0,83,2019-11-21 14:35:28
Lochhouses Reservoir (Lochhouse Pond),0,1,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,0,0,0.0,(0),(0),0.0,0,nan,nan,0,0,83,2019-11-21 14:35:28
Lochs Davan and Kinord,0,0,0.0,(0),0,0.0,0.0,0.0,1,2.0,1,0,0,0,0.0,nan,0,0.0,0,nan,nan,0,0,83,2019-11-21 14:35:28
Lough Foyle,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,(0),0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Lowbank Complex,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,14,0,0.0,0,0,0.0,nan,nan,nan,0,0,83,2019-11-21 14:35:28
Lower Bruckland Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,19,2,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Lower Shaugh Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,83,2019-11-21 14:35:28
Lower Teviot Valley,1,0,0.0,0,0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Lunan Bay,nan,nan,nan,0,0,0.0,21.0,0.0,0,0.0,(0),(0),0,1,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Lunedale Fish Lake,0,0,0.0,0,0,0.0,2.0,0.0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Malltraeth Cob and Pools,nan,nan,nan,nan,nan,0.0,0.0,0.0,2,6.0,2,0,nan,(0),0.0,0,(0),0.0,(0),0.0,nan,0,0,83,2019-11-21 14:35:28
Marbury Small Mere,nan,2,0.0,nan,nan,nan,nan,nan,nan,nan,1,1,14,0,2.0,0,nan,nan,nan,nan,nan,0,0,83,2019-11-21 14:35:28
Marl Loch,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,2.0,0,0.0,nan,0,0,83,2019-11-21 14:35:28
Melbury Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,83,2019-11-21 14:35:28
Michaelstone-le-Pit Salmon Leaps,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,2,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Mill Dam and Balfour Mains Pools,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Mill Dam of Murthly,nan,0,nan,nan,0.0,0.0,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
"Mill Pond, Uley",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Millar's Moss Reservoir,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Millersneuk Marsh,nan,0,0.0,0.0,0.0,0.0,(0),(0),0,(0),0,5,(10),(0),(0),(0),nan,nan,nan,nan,nan,0,0,84,2019-11-21 14:35:34
Millom to Eskmeals Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,0,0,0,0,nan,nan,nan,0,0,84,2019-11-21 14:35:34
Mire Loch,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Mochrum Loch Maybole,0,0,0.0,0.0,nan,0.0,0,0,0,0,0,0,0,4,4,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Monikie Reservoirs,0,0,0.0,nan,0.0,0.0,0,(0),(0),nan,nan,nan,0,0,nan,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Monks House Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Montgomery and Brecon Canal - Bettws Lane to M4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,2,0.0,nan,0,0,84,2019-11-21 14:35:34
Moorthwaite Lough,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Moray Coast,0,0,0.0,0.0,0.0,0.0,0,37,0,0,(0),0,0,(0),0,0,0,(0),0,0.0,nan,0,0,84,2019-11-21 14:35:34
Mugdock Castle Loch,11,3,10.0,11.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Mugdock and Craigmaddie Reservoirs,67,0,1.0,0.0,17.0,0.0,16,34,17,6,0,45,0,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,84,2019-11-21 14:35:34
Nafferton Mere,(0),0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,(0),0,0,0,nan,0.0,nan,0,0,84,2019-11-21 14:35:34
Nant-y-ffrith Reservoir,nan,nan,nan,nan,1.0,3.0,3,2,(15),18,3,26,nan,nan,nan,nan,0,0,nan,nan,nan,0,0,84,2019-11-21 14:35:34
New Cut (Palmarsh),0,0,0.0,0.0,0.0,1.0,2,(0),0,0,0,4,0,0,nan,0,nan,nan,nan,nan,nan,0,0,84,2019-11-21 14:35:34
Newbyth Pond,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,2.0,Apr,0,0,84,2019-11-21 14:35:34
Newgale Beach,0,nan,0.0,0.0,16.0,0.0,0,(0),(0),0,0,(0),(0),(0),0,(0),(0),(0),(0),0.0,nan,0,0,84,2019-11-21 14:35:34
Newport Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0.0,nan,0,0,84,2019-11-21 14:35:34
Newton Pool,nan,nan,3.0,0.0,2.0,1.0,0,1,0,nan,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Nocton Fen,1,0,3.0,0.0,0.0,0.0,0,0,48,0,0,(1),49,0,0,0,0,nan,nan,nan,nan,0,0,84,2019-11-21 14:35:34
Nottingham Canal Local Nature Reserve,nan,nan,nan,nan,nan,nan,nan,2,0,0,0,0,0,0,0,nan,nan,nan,nan,0.0,nan,0,0,84,2019-11-21 14:35:34
Oakley Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4,4,0,0,0,0,0,nan,nan,nan,0,0,84,2019-11-21 14:35:34
Orchardton and Auchencairn Bays,0,0,1.0,nan,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Orielton Decoy,0,(0),0.0,nan,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Ornamental Reservoir,5,0,0.0,0.0,4.0,2.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Otterhead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,nan,0,0,84,2019-11-21 14:35:34
Otterston Loch,nan,(0),(0),(0),1.0,nan,0,0,0.0,nan,0,0,0,6Supplementary visit under the WeBS Core Count SurveyWeBS,1,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Outer Ards Shoreline,0,0,0,nan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,nan,0,0,85,2019-11-21 14:35:40
"Parrs Pool, Bayston Hill",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,0,0,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Parsons Meadow,0,nan,0,0,0.0,3,6,nan,0.0,nan,nan,0,nan,0,2,0,0,0,0,2.0,Feb,0,0,85,2019-11-21 14:35:40
Pembroke Mill Ponds,0,(0),0,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,nan,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Penton Hook Marina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,0,0,85,2019-11-21 14:35:40
Peterhead Bay and Sandford Bay,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,0,(0),6,0,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Petersfinger Gravel Pits,19,36,6,8,6.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,0,85,2019-11-21 14:35:40
Piltanton and Luce Estuaries,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,0,0,0,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Pittville Park,0,0,0,0,0.0,0,50,8,5.0,2.0,4,0,2,0,0,0,0,2,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Ploughlands Pond,nan,nan,nan,nan,nan,nan,0,nan,9.0,0.0,0,0,0,0,0,0,0,(0),0,nan,nan,0,0,85,2019-11-21 14:35:40
Polmaise Lagoons,nan,nan,nan,nan,nan,nan,nan,4,0.0,0.0,0,0,0,0,0,nan,0,nan,nan,nan,nan,0,0,85,2019-11-21 14:35:40
Ponthir Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1.0,Sep,0,0,85,2019-11-21 14:35:40
Possil Loch,0,0,0,0,0.0,0,0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,85,2019-11-21 14:35:40
Potbridge Pond and Hillside Marsh and Spring Head (Odiham),0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Powder Dams,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,2,0,0,0,nan,nan,nan,nan,0,0,85,2019-11-21 14:35:40
Powis Castle Pools - Llyn Du,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,(0),0,0.0,nan,1,1,85,2019-11-21 14:35:40
Purfleet Chalk Pit,nan,2,0,0,2.0,5,5,15,nan,nan,0,nan,28,0,0,0,nan,0,nan,nan,nan,0,0,85,2019-11-21 14:35:40
R Clyde: Carstairs to Thankerton,(0),1,0,(0),0.0,0,0,12,0.0,0.0,0,(0),(0),(3),(0),0,(0),2,0,0.0,nan,1,1,85,2019-11-21 14:35:40
R Lune - Lancaster (Skerton Weir) to Halton (Crook of Lune),2,3,2Supplementary visit under the WeBS Core Count SurveyWeBS,(4),16.0,9,0,1,7.0,6.0,3,9,15,3,0,0,0,2,0,0.0,nan,0,0,85,2019-11-21 14:35:40
R.Marden: Hazeland Bridge to Studleybrook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,27,(0),0,nan,nan,nan,nan,0,0,85,2019-11-21 14:35:40
Ratherheath Tarn,0,(0),0,(0),0.0,(0),(0),(0),2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
Ravenstruther,nan,nan,0,nan,0.0,1,0,0,0.0,0.0,0,0,(0),0,0,0,(0),0,(0),0.0,nan,0,0,85,2019-11-21 14:35:40
Redmires Reservoirs,nan,64,70,51,55.0,71,nan,nan,nan,nan,nan,60Supplementary visit under the WeBS Core Count SurveyWeBS,92Supplementary visit under the WeBS Core Count SurveyWeBS,0,10,nan,nan,nan,nan,0.0,nan,0,0,85,2019-11-21 14:35:40
Reva Reservoir Hawksworth near Guiseley,0,2,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,85,2019-11-21 14:35:40
River Annan - Dinwoodie Mains,2,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,0,0,85,2019-11-21 14:35:40
River Avon - Salisbury,nan,nan,nan,nan,nan,10,52,30,70.0,100.0,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,85,2019-11-21 14:35:40
River Carron - M876 to Larbert,0,0,0,0,0.0,0,0,0,0.0,0.0,7,nan,0,71,13,0,0,0,0,0.0,nan,0,0,85,2019-11-21 14:35:40
