Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Long Ashton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2.0,nan,nan,2,2,69,2019-11-27 18:40:42
Longcarse Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,8,2,2,2,2.0,2,Oct,2,2,69,2019-11-27 18:40:42
Longhirst Flash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,2.0,1.0,4.0,nan,nan,nan,3,nan,4,2,3,2,2,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Longhoughton Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,Dec,2,2,69,2019-11-27 18:40:42
Lough Skale,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,nan,2,2.0,0,nan,2,2,69,2019-11-27 18:40:42
Low Skirlington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,3,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Lower Ashe Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,10.0,nan,nan,nan,nan,nan,nan,nan,4,12,0,2,4,3,1,1.0,0,nan,2,2,69,2019-11-27 18:40:42
Loweswater,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),0,0.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,nan,0,0,nan,0,1,3.0,5,Sep,2,2,69,2019-11-27 18:40:42
Lunt Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,7,2.0,1,Sep,2,2,69,2019-11-27 18:40:42
Lydham Heath Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,(2),Oct,2,2,69,2019-11-27 18:40:42
Lyndridge Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2.0,0,nan,2,2,69,2019-11-27 18:40:42
Maiden Erlegh Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,2,Nov,2,2,69,2019-11-27 18:40:42
Marbury Big Mere,3.0,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,2,nan,3,nan,2.0,2.0,nan,nan,nan,1,1.0,nan,2,2,2,2,2,nan,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Marbury Small Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,nan,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Margam Park Ponds,nan,2.0,nan,nan,0.0,6.0,2.0,4.0,nan,nan,9.0,1.0,1.0,1.0,1.0,nan,nan,6.0,2.0,2,0,0,0.0,3.0,2.0,8.0,7.0,3,2,8.0,4,2,2,5,5,2,3,2,2.0,2,Sep,2,2,69,2019-11-27 18:40:42
Marl Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,2,2.0,2,2,2,4,4,2,0,0,6.0,0,nan,2,2,69,2019-11-27 18:40:42
Marlee Loch,3.0,3.0,5.0,7.0,3.0,6.0,13.0,2.0,2.0,1.0,1.0,6.0,3.0,8.0,10.0,16.0,11.0,3.0,12.0,8,6,7,10.0,12.0,10.0,15.0,5.0,6,7,5.0,(4),7,nan,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,18unspecified sea-watchnull,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Marlow Gravel Pits,18.0,16.0,11.0,9.0,10.0,8.0,4.0,20.0,15.0,7.0,11.0,31.0,41.0,6.0,3.0,6.0,4.0,4.0,10.0,2,2,0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(9),22,2,nan,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Marsh Court Lake,8.0,11.0,17.0,7.0,24.0,16.0,nan,6.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10,13.0,(0),(0),(0),(0),2,2,2,4,2.0,2,Oct,2,2,69,2019-11-27 18:40:42
Marston Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,3,Jun,2,2,69,2019-11-27 18:40:42
Martin Tarn Oulton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,0,(1),0.0,(0),0,nan,(0),0,2,1,2,2.0,2,Aug,2,2,69,2019-11-27 18:40:42
Martin's Pond,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,2.0,0.0,nan,0.0,nan,nan,nan,2.0,2.0,2.0,5,0,0,nan,nan,nan,nan,nan,1,0,2.0,2,1,3,2,3,2,nan,nan,nan,nan,nan,2,2,69,2019-11-27 18:40:42
Mary Stevens Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4Supplementary visit under the WeBS Core Count SurveyWeBS,nan,2,2.0,1,Nov,2,2,69,2019-11-27 18:40:42
Maryport Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,2.0,nan,nan,2,2,69,2019-11-27 18:40:42
Mawddach Estuary,4.0,2.0,2.0,nan,0.0,nan,nan,12.0,10.0,0.0,14.0,14.0,13.0,15.0,5.0,6.0,5.0,8.0,7.0,nan,nan,nan,8.0,12.0,nan,nan,nan,5,5.0,4.0,2,10,2,2,4,2,(0),3,1,0,nan,2,2,70,2019-11-27 18:41:05
Meikleholm Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,2,2,70,2019-11-27 18:41:05
Mesnes Park Wigan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1,3.0,0.0,1,2.0,6.0,2,1,0,0,nan,2,2,1,1,(1),Sep,2,2,70,2019-11-27 18:41:05
Milkhall Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0.0,0.0,0,2.0,3.0,2,2.0,2.0,2,2,2,2,3,2,1,2,4,3,Apr,2,2,70,2019-11-27 18:41:05
Mill Dam (Milndavie),nan,nan,nan,nan,0.0,5.0,4.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,4.0,2.0,2,2,2.0,2.0,2,2.0,2.0,0,1.0,2.0,2,2,2,2,2,2,(3),2,2,2,Sep,2,2,70,2019-11-27 18:41:05
Mockerkin Tarn,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,5.0,3,1.0,3.0,2,2,2,2,3,2,0,3,2,2,Jun,2,2,70,2019-11-27 18:41:05
Monsal Dale Fishponds and River Wye,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,2,1.0,2.0,1,2.0,1.0,2,3,nan,2,2,5,2,2,0,2,Oct,2,2,70,2019-11-27 18:41:05
Murder Loch,nan,nan,nan,1.0,6.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,2.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,3,2,nan,nan,nan,nan,nan,2,2,70,2019-11-27 18:41:05
Myerscough Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17,nan,nan,nan,15.0,5.0,1,2,4,nan,nan,nan,nan,0,0,6,May,2,2,70,2019-11-27 18:41:05
Nafferton Mere,nan,3.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,1.0,3.0,(2),5,5.0,5.0,2,4.0,3.0,5,2.0,4.0,2,4,4,6,(5),4,1,1,nan,1,Dec,2,2,70,2019-11-27 18:41:05
Netherton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2Supplementary visit under the WeBS Core Count SurveyWeBS,3,1,2,0,nan,nan,2,2,70,2019-11-27 18:41:05
New Liston Estate Broxburn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,May,2,2,70,2019-11-27 18:41:05
Newdigate Brickworks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4,0,nan,2,2,70,2019-11-27 18:41:05
Newport Pits,nan,nan,nan,nan,nan,nan,nan,nan,8.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,1,nan,2,Oct,2,2,70,2019-11-27 18:41:05
Newton Harcourt Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,3,2,2,0,nan,2,2,70,2019-11-27 18:41:05
Newton Lake (Merseyside),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,nan,2,Dec,2,2,70,2019-11-27 18:41:05
Norbury Meres Cholmondeley,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(8),(2),(10),(2),(2),(2),(2),(2),(2),Jul,2,2,70,2019-11-27 18:41:05
"Norman Chamberlain, Shard End",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,3,2,3,3,2,2,2,1,Jul,2,2,70,2019-11-27 18:41:05
North Cave Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,Oct,2,2,70,2019-11-27 18:41:05
North Third Reservoir,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,(0),0.0,2.0,1,3.0,7.0,5,3,7,4,0,3,1,0,3,2,Sep,2,2,70,2019-11-27 18:41:05
Oakley Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,2,2,3,2,2,2,nan,nan,nan,2,2,70,2019-11-27 18:41:05
Onich Foreshore,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,(2),4.0,2.0,12,6,2,5,2,0,5,0,0,3,Mar,2,2,70,2019-11-27 18:41:05
Orielton Decoy,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,2.0,nan,nan,nan,nan,nan,nan,0.0,2.0,2.0,4,(4),6.0,nan,3,0.0,3.0,6,3.0,1.0,0,1,2,1,2,2,0,2,2,2,Dec,2,2,70,2019-11-27 18:41:05
Over Water and Chapelhouse Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,4.0,2,0,2,2,(0),2,2,3,2,2,Sep,2,2,70,2019-11-27 18:41:05
"Parkfoot Pool, Dennyloanhead",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,Feb,2,2,70,2019-11-27 18:41:05
Parkland Sand Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0,0,nan,nan,2,2,70,2019-11-27 18:41:05
Passfield Pond,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,9.0,6.0,2,(9),2.0,8.0,3,9.0,7.0,5,7.0,8.0,7,8,5,2,(4),(2),2,2,2,(2),Aug,2,2,70,2019-11-27 18:41:05
Pavyotts Mill Fisheries,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,2,2,Jul,2,2,70,2019-11-27 18:41:05
Peasholm Park Lake,nan,nan,nan,nan,nan,3.0,4.0,nan,0.0,2.0,4.0,6.0,4.0,nan,6.0,0.0,2.0,2.0,0.0,3.0,0,3,2.0,2.0,4,0.0,2.0,0,6.0,4.0,3,0,2,2,6,2,2,2,2,2,Nov,2,2,70,2019-11-27 18:41:05
Pendreich Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,1,8,4,2,2,0,2,2,3,Nov,2,2,70,2019-11-27 18:41:05
Pennington Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,nan,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
Penton Hook Marina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,2.0,6.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,1,nan,nan,nan,2,2,71,2019-11-27 18:41:28
Pentwyn Pond,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,7.0,5.0,Aug,2,2,71,2019-11-27 18:41:28
Peoples Park Lake,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,3.0,2.0,3,2.0,2.0,2.0,2,2,2,2.0,2.0,Jul,2,2,71,2019-11-27 18:41:28
Petworth Park Lakes,0.0,2.0,0.0,19.0,3.0,5.0,2.0,17.0,13.0,2.0,9.0,6.0,17.0,4.0,nan,nan,nan,1.0,8.0,2.0,3.0,(4),1,8.0,4.0,6.0,4.0,5.0,2.0,5.0,4.0,1,1.0,1.0,1.0,1,1,5,0.0,1.0,Nov,2,2,71,2019-11-27 18:41:28
Pickering Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0,0.0,2.0,2.0,0,2,4,3.0,nan,nan,2,2,71,2019-11-27 18:41:28
Picketlaw Reservoir,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,1.0,3.0,2.0,1.0,2.0,7.0,2.0,3.0,(7),4.0,3.0,2.0,1,2,4,2.0,3.0,Sep,2,2,71,2019-11-27 18:41:28
Pilmuir Dam,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,2.0,1,8,2.0,8.0,2.0,1.0,3.0,4.0,2.0,2.0,7,2.0,5.0,0.0,2,2,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
Plantation Farm Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,2,2,71,2019-11-27 18:41:28
Poling Fishing Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0,1.0,0.0,2,2,0,5.0,0.0,nan,2,2,71,2019-11-27 18:41:28
Poolsbrook,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,2.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
Queen's Park (Swindon),7.0,7.0,2.0,1.0,2.0,nan,3.0,8.0,6.0,8.0,11.0,7.0,2.0,1.0,2.0,0.0,3.0,6.0,4.0,5.0,6.0,7,7,5.0,8.0,7.0,10.0,9.0,9.0,7.0,5.0,2,2.0,2.0,0.0,0,0,4,3.0,4.0,Sep,2,2,71,2019-11-27 18:41:28
Queen's Park Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,5.0,nan,6.0,2.0,5.0,7,8,11.0,7.0,7.0,16.0,20.0,9.0,11.0,8.0,7,6.0,4.0,2.0,2,0,2,2.0,2.0,Jan,2,2,71,2019-11-27 18:41:28
R.Marden: Hazeland Bridge to Studleybrook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,(2),2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
RSPB Beckingham Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,2.0,2.0,Dec,2,2,71,2019-11-27 18:41:28
Radbrook Green (New Pools),nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0,0.0,0.0,0,2,0,2.0,5.0,Oct,2,2,71,2019-11-27 18:41:28
Radford Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,5.0,7.0,2.0,2.0,2.0,6.0,(2),2,7.0,2.0,3.0,2.0,3.0,2.0,7.0,2.0,4,4.0,8.0,2.0,2,2,2,2.0,2.0,Jul,2,2,71,2019-11-27 18:41:28
Railway Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,3.0,2,5.0,2.0,3.0,2,0,3Supplementary visit under the WeBS Core Count SurveyWeBS,2.0,2.0,Sep,2,2,71,2019-11-27 18:41:28
Raleigh Pond,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,2.0,2,2.0,2.0,1.0,2,nan,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
Raphael Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,2.0,2.0,150.0,5.0,8.0,nan,nan,nan,2,3.0,5.0,2.0,2,2,4,2.0,2.0,Jul,2,2,71,2019-11-27 18:41:28
Redgrave and Lopham Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,2,2,(2),2.0,2.0,Jul,2,2,71,2019-11-27 18:41:28
Redside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,9.0,2.0,2.0,6.0,2,3.0,1.0,2.0,2,0,2,2.0,2.0,May,2,2,71,2019-11-27 18:41:28
Rigg Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(4),nan,nan,nan,nan,nan,nan,2.0,nan,nan,2,2,71,2019-11-27 18:41:28
River Annan - Bridge Pool Lockerbie,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,2.0,2,2,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
River Annan - Dinwoodie Mains,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,nan,nan,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,2.0,2,nan,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
River Annan - Girthhead and Blue Boars Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,nan,6.0,5,(0),2.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,2.0,2,nan,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
River Annan and Evan Water - Meetings of Water and The Kerr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,3.0,nan,nan,4.0,2,(4),2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,2,nan,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
River Anton - Andover,nan,nan,5.0,4.0,6.0,4.0,2.0,2.0,3.0,3.0,10.0,5.0,6.0,2.0,3.0,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,Dec,2,2,71,2019-11-27 18:41:28
"River Avon, Kellaways to Peckingell",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,7.0,1.0,Nov,2,2,71,2019-11-27 18:41:28
River Clwyd - Lleweni to Llwyn,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,2,2,71,2019-11-27 18:41:28
River Clyde - Polmadie Bridge to Rutherglen Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2,2,Jan,2,2,72,2019-11-27 18:41:51
River Dart and Queens Marsh (Dartington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,5,3,9,5.0,4,7,5,5,3,4,2,2,2.0,1,1,Aug,2,2,72,2019-11-27 18:41:51
