Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Wedholme Flow,nan,nan,nan,nan,nan,nan,nan,nan,0,228WWT/JNCC National Grey Goose Censusnull,190,200,406,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,447,76,416,177,47,640,Sep,271,271,2,2019-11-22 01:18:28
River Eden - Newby to Scotby,nan,nan,nan,nan,nan,nan,nan,1,38,(200),164,167,2,80,120,250,470,250,100,(54),Dec,268,268,2,2019-11-22 01:18:28
Gart Complex,3.0,172,118,271,163,141,8,46,1,7,4,5,15,5,2,98,593,11,130,484,Oct,263,263,2,2019-11-22 01:18:28
Twechar Marsh,20.0,0,0,0,0,0,nan,170,210,350,180,290,390,500,170,450,210,300,180,170,Nov,262,262,2,2019-11-22 01:18:28
Loch of Skene,9890.0,"6,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","9,660Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,021Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,600Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,700Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,520WWT/JNCC National Grey Goose Censusnull,790Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,760Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,530Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",270unspecified sea-watchnull,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,165Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,261,261,2,2019-11-22 01:18:28
Loch Gelly,nan,75,210,420,153,222,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,(57),200,59,4,3Supplementary visit under the WeBS Core Count SurveyWeBS,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,400unspecified sea-watchnull,166,(101),190Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,325Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,357Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,260,260,3,2019-11-22 01:18:34
Milton Loch (Dumfries and Galloway),(800),"(1,000)",97,200,250,34,156,nan,(6),129,nan,257,200,1000,360,2,190,570,350,180,Sep,258,258,3,2019-11-22 01:18:34
Alva Floods,nan,105,212,81,0,400,741Supplementary visit under the WeBS Core Count SurveyWeBS,280,215,233,15,(258),423,500,240,415,190,300,0,378,Dec,257,257,3,2019-11-22 01:18:34
Esbie - North of Lochmaben,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,260,320,226,220,nan,nan,nan,255,255,3,2019-11-22 01:18:34
Montgrew Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180Supplementary visit under the WeBS Core Count SurveyWeBS,350,233,Nov,254,254,3,2019-11-22 01:18:34
Carsebreck and Rhynd Lochs,57,"1,060Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,160Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",953Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,610Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,494Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,301Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,753Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,365Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,180WWT/JNCC National Grey Goose Censusnull,280Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,580Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,469Supplementary roost count under the WeBS Core Count SurveyWeBS,"1,460Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",236unspecified sea-watchnull,419Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,77Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,45,610Supplementary roost count under the WeBS Core Count SurveyWeBS,104Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Dec,251,251,3,2019-11-22 01:18:34
Beauly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,250,250,3,2019-11-22 01:18:34
Lochindorb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,250,250,3,2019-11-22 01:18:34
Broubster Leans,nan,nan,nan,nan,nan,nan,nan,680,2000,nan,473,658Supplementary visit under the WeBS Core Count SurveyWeBS,211,833Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,593Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",280Supplementary visit under the WeBS Core Count SurveyWeBS,215Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,72,500Supplementary visit under the WeBS Core Count SurveyWeBS,158Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,245,245,3,2019-11-22 01:18:34
Watch Water Reservoir,nan,0,0,0,0,0,(0),(0),nan,92WWT/JNCC National Grey Goose Censusnull,230Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,17Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0unspecified sea-watchnull,380Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,261Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,264Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,277,Oct,237,237,3,2019-11-22 01:18:34
Loch Coulter,57,30,11,22,93,234,255,98,79,595,305,244,90,182,21,362,271,33,90,417,Nov,235,235,3,2019-11-22 01:18:34
Rescobie Loch,0,0,nan,117,150,133,120,(300),(500),(160),300,300,100,800,215,238,378,240,9,300,Jan,233,233,3,2019-11-22 01:18:34
Kinnordy Loch,(0),2,nan,86,28,73,150,3,4,200,389,52,65,183,200,223,228,220,299,160,Feb,226,226,3,2019-11-22 01:18:34
Loch Freuchie,nan,11Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,115Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,303,25Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,101,385,450WWT/JNCC National Grey Goose Censusnull,326,241,287Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,166Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,240,128unspecified sea-watchnull,263Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,207Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,200,201Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,237,Dec,222,222,3,2019-11-22 01:18:34
Moine Mhor and Add Estuary,203Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,165Supplementary visit under the WeBS Core Count SurveyWeBS,137Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,192Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,0,0,317Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,nan,"257Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",nan,370SNH countsSNH Islay office,179SNH countsSNH Islay office,184SNH countsSNH Islay office,81Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,122SNH countsSNH Islay office,nan,201SNH countsSNH Kirkwall office,208SNH countsSNH Kirkwall office,253SNH countsSNH Kirkwall office,nan,nan,221,221,3,2019-11-22 01:18:34
Chapelcroft,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190,0,nan,220,nan,nan,nan,nan,220,220,3,2019-11-22 01:18:34
Marlee Loch,210,(700),230,150,100,700,880Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,250,330Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,60WWT/JNCC National Grey Goose Censusnull,900Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1350,60Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,700Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1unspecified sea-watchnull,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,220,220,3,2019-11-22 01:18:34
Letham Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,820Supplementary visit under the WeBS Core Count SurveyWeBS,294Supplementary visit under the WeBS Core Count SurveyWeBS,404Supplementary visit under the WeBS Core Count SurveyWeBS,39,311Supplementary visit under the WeBS Core Count SurveyWeBS,48Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,219,219,3,2019-11-22 01:18:34
River Earn - Lawhill Oxbows,nan,nan,2316,1138,0,0,400,48,588,2,1000,2000,(600),600,5,267,(546),16,43,nan,nan,218,218,3,2019-11-22 01:18:34
Dalreoch north,234,796,0,1114,0,(136),318,109,1580,71,241,134,127,127,112,150,(358),16,330,nan,nan,214,214,3,2019-11-22 01:18:34
River Devon - Alva to Tullibody Bridge,0,0,0,0,0,nan,nan,(0),0,0,0,0,6,494,132,420,0,44,190,399Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Mar,211,211,3,2019-11-22 01:18:34
Loch Ore,0,0,0,4,0,0,(0),0,0,0,28,22,84Supplementary visit under the WeBS Core Count SurveyWeBS,102Supplementary visit under the WeBS Core Count SurveyWeBS,250unspecified sea-watchnull,190,141,220Supplementary visit under the WeBS Core Count SurveyWeBS,311Supplementary visit under the WeBS Core Count SurveyWeBS,180Supplementary visit under the WeBS Core Count SurveyWeBS,Oct,208,208,3,2019-11-22 01:18:34
"Broomhill Slack, Lochmaben",nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,0,0,550,0,350,120,150,nan,nan,nan,207,207,3,2019-11-22 01:18:34
Loch of Lintrathen,256,"1,440Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",905Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,330Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,616Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,540,540Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,762,140WWT/JNCC National Grey Goose Censusnull,(550),460Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,(129),(203),(68),236,180Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,33,550Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,31,Nov,206,206,3,2019-11-22 01:18:34
Cochrage Loch,nan,nan,nan,850Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,200,200,3,2019-11-22 01:18:34
Loch Ascog (Bute),200,300Supplementary visit under the WeBS Core Count SurveyWeBS,430,85,440,436,300,144,600,1050,400,1200,650Supplementary visit under the WeBS Core Count SurveyWeBS,400,300,300,5,300,185,210,Nov,200,200,3,2019-11-22 01:18:34
Whiteadder Reservoir,2,46,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,8,55,107,118,195,210,320Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,206unspecified sea-watchnull,191Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,(36),62,538,Nov,198,198,3,2019-11-22 01:18:34
Abbots Moss (Cumbria),106,64,53,45,274,86,105,620,540,495,217,0,0,0,0,0,680,0,108,nan,nan,197,197,3,2019-11-22 01:18:34
"Upper Lake, Haddo CP (Geese)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,290Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,170Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,95unspecified sea-watchnull,193Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,193,193,3,2019-11-22 01:18:34
Allan Water - Greenloaning to Cambushinnie,4,21,0,67,nan,nan,nan,nan,179,135,nan,nan,nan,410,219,290,370,107,(195),0,nan,192,192,3,2019-11-22 01:18:34
Winter Tarn,nan,nan,nan,nan,nan,nan,nan,nan,128,350,320,400,196,280,nan,2,160,200,400,nan,nan,191,191,4,2019-11-22 01:18:40
Loch Shurrery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,65Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,219Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,161Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,190,190,4,2019-11-22 01:18:40
Westruther,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,190,190,4,2019-11-22 01:18:40
Blairbowie Farm Flash,250,300,350,280,250.0,430,182,320,443,590,374,640,1000,700,8,66,190,670,18,0,nan,189,189,4,2019-11-22 01:18:40
Derwent Water,182,216,220,306,267.0,236,230,237,438,348,283,326,120,266,268,152,81,233,222,247,Nov,187,187,4,2019-11-22 01:18:40
Ardersier and Loch of Clans (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,270Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,185,185,4,2019-11-22 01:18:40
Loch Duntelchaig,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76,72,109,459,Oct,179,179,4,2019-11-22 01:18:40
Gladhouse Reservoir,355,200,90Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,484,275.0,(221),97,106,255,200WWT/JNCC National Grey Goose Censusnull,400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,250,28Supplementary visit under the WeBS Core Count SurveyWeBS,79,48,64,240,115,175,252,Nov,169,169,4,2019-11-22 01:18:40
Loch Moidart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,169,168,Mar,169,169,4,2019-11-22 01:18:40
North Third Reservoir,3,2,140,260,48.0,57,405,520,124,167,245,365,105,655,44,113,55,286,184,195,Dec,167,167,4,2019-11-22 01:18:40
River Eden - Scotby to Rickerby Rocks,nan,nan,nan,nan,nan,nan,nan,700,35,77,315,250,276,250,400,93,36,250,77,378,Nov,167,167,4,2019-11-22 01:18:40
Claish Moss and Lower Loch Shiel,75,59,79,90,93.0,102,136,107,90,140,143,(134),243,220,175,144,148,156,171,204,Dec,165,165,4,2019-11-22 01:18:40
Loch of Balloch,25,78,0,0,0.0,128,179,0,184,125WWT/JNCC National Grey Goose Censusnull,221,0,0,0,15,292,151,238,31,107,Mar,164,164,4,2019-11-22 01:18:40
Loch Etive - Connel to Taynuilt,41,122,36,133,105.0,137,174,183,129,161,163,218,208,149,124,(133),195,87,207,153,Oct,161,161,4,2019-11-22 01:18:40
Blairdrummond Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,Feb,160,160,4,2019-11-22 01:18:40
Kercock Farm Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,475,Feb,159,159,4,2019-11-22 01:18:40
Loch Lomond,1100,(28),200,14,1513.0,(370),610,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,199,332WWT/JNCC National Grey Goose Censusnull,620Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,36,138Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,317Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",103,84,612Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,50,23,20,Mar,158,158,4,2019-11-22 01:18:40
Lochwinnoch (Aird and Barr and Castle Semple),140,51Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,85,227,40.0,261,200,120,2,2WWT/JNCC National Grey Goose Censusnull,23,4,18,222,315,50,286,71,97,280,Jan,157,157,4,2019-11-22 01:18:40
Mill Pond (near Huna),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,230,0,0,274,276,Feb,156,156,4,2019-11-22 01:18:40
The Wilderness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,604Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,367unspecified sea-watchnull,73Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,240Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,154,154,4,2019-11-22 01:18:40
St Johns Loch,(150),nan,nan,nan,nan,nan,400,200,410,0,80,30,0,150,150,0,148,107,225,273,Feb,151,151,4,2019-11-22 01:18:40
Vale of Coustry Complex,118,171,0,0,0.0,0,0,146,1,77,138,38,17,523,458,184,65,4,216,284,Dec,151,151,4,2019-11-22 01:18:40
Arran,0,3,0,1,0.0,0,8,8,21,19,32,45,89,99,68,124,144,141,182,151,Jan,148,148,4,2019-11-22 01:18:40
Bardowie Loch,985,290,4,2,365.0,80,2,2,150,146,240Supplementary visit under the WeBS Core Count SurveyWeBS,nan,2,nan,nan,nan,nan,nan,138,150,Jan,144,144,4,2019-11-22 01:18:40
River Devon - Tillicoultry to Alva (A908-B908),0,90,240,(350),76.0,123,92,46,(428),0,(0),0,92,280,47,320,82,(2),(3),17,Nov,140,140,4,2019-11-22 01:18:40
Siddick Pond,nan,nan,nan,nan,nan,nan,(2),(5),10,27,15,(40),(45),(35),(3),(70),(304),(100),72,80,Sep,139,139,4,2019-11-22 01:18:40
Lochs Davan and Kinord,0,"10,000Supplementary roost count under the WeBS Core Count SurveyWeBS","4,560Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","5,277Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",2700.0,920Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,135,105,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,135WWT/JNCC National Grey Goose Censusnull,120,245Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,192Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,363Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,164unspecified sea-watchnull,260Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,133Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,28,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,161Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Mar,138,138,4,2019-11-22 01:18:40
Martnaham Loch,16,170,15,442,52.0,337,65,(232),570,258,405,102,264,172,166,41,126,263,30,224,Dec,137,137,4,2019-11-22 01:18:40
Murton Wildlife Reserve,nan,nan,nan,nan,nan,nan,0,0,0,0,0,20,4,0,0,0,685,0,0,0,nan,137,137,4,2019-11-22 01:18:40
Endrick Water - Council Boundary to Drymen Bridge,750,199,nan,nan,nan,275Supplementary visit under the WeBS Core Count SurveyWeBS,1000,422,212,268,22,107,200,300,84,107,255,138,93,88,Mar,136,136,4,2019-11-22 01:18:40
Cobbinshaw Reservoir,40.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,10,0,50,0,0,126,16,146,24,24,85,75,122,125,112,140,176,Dec,135,135,5,2019-11-22 01:18:46
Loch Craignish and Loch Beag,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(77),129,161,141,123,179,71,Sep,135,135,5,2019-11-22 01:18:46
Loch Rutton Lochfoot,0.0,25Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,0,141,0,2,nan,nan,13,5Supplementary visit under the WeBS Core Count SurveyWeBS,55,1,0,nan,0,117,120,300,Oct,134,134,5,2019-11-22 01:18:46
Threipmuir and Harlaw Reservoirs including Bavelaw Marsh,219.0,"(5,000)",1390,530Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,447,228,155,522WWT/JNCC National Grey Goose Censusnull,191,330Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,553,159,270Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,315unspecified sea-watchnull,47,53,252Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,154,163,Dec,134,134,5,2019-11-22 01:18:46
Bay of Sandoyne to Holm Sound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,55,7,0,260,nan,0,nan,nan,nan,130,130,5,2019-11-22 01:18:46
Glenbarr,nan,nan,nan,nan,nan,nan,nan,nan,0SNH countsSNH Islay office,nan,0SNH countsSNH Islay office,5SNH countsSNH Islay office,90SNH countsSNH Islay office,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0SNH countsSNH Islay office,nan,194SNH countsSNH Kirkwall office,66SNH countsSNH Kirkwall office,nan,nan,nan,130,130,5,2019-11-22 01:18:46
River Forth - Gargunnock to East Frew,220.0,362,550,0,27,101,nan,0,0,24,0,nan,100,300,nan,120,120,(26),nan,150,Feb,130,130,5,2019-11-22 01:18:46
River Annan - Shillahill to Hightae,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,0,0,(0),0,11,500Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,128,128,5,2019-11-22 01:18:46
Wigtown Bay,415.0,346,(510),515Supplementary visit under the WeBS Core Count SurveyWeBS,(187),242Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,180,43,232,339,80,223,163,37,237,85,366,62,67,62,Dec,128,128,5,2019-11-22 01:18:46
St Helen's Loch,0.0,0,0,0,0,0,158,164,238,169,116,1,28,7,10,25,183,65,215,149,Feb,127,127,5,2019-11-22 01:18:46
