Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Woburn Road Wetlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,66.0,6,25,5,0.0,nan,nan,9,9,33,2019-11-28 06:28:13
Angerton Lake,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,(0),0.0,0.0,0.0,0.0,1.0,0,2,7.0,2,11,0,29.0,0,nan,8,8,33,2019-11-28 06:28:13
Bennerley Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0,(0),0.0,nan,nan,nan,nan,0.0,1.0,2.0,6.0,5,4,6.0,7,9,5,3.0,14,May,8,8,33,2019-11-28 06:28:13
Bentinck Void and Pit Tip,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,9,Apr,8,8,33,2019-11-28 06:28:13
Black Cart Water (Gryfe-White Cart),nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,6.0,120.0,(180),(140),60.0,0,0,2,36.0,3,Jun,8,8,33,2019-11-28 06:28:13
Brockholes Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),4,0.0,21,9,2,0.0,nan,nan,8,8,33,2019-11-28 06:28:13
Bury Hill Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,11,nan,nan,nan,8,8,33,2019-11-28 06:28:13
City Field Farm South,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,Apr,8,8,33,2019-11-28 06:28:13
Cound Fishery,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1.0,16,0,nan,nan,nan,nan,8,8,33,2019-11-28 06:28:13
Devonmouth Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0.0,5,2,31,0.0,0,nan,8,8,33,2019-11-28 06:28:13
Fen Place Mill Ponds,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,54,11,8.0,2,13,nan,nan,nan,nan,8,8,33,2019-11-28 06:28:13
Gladhouse Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,97.0,170.0,0.0,0.0,0,nan,287.0,264,(284),124,225.0,89.0,21.0,9.0,0.0,0,18,0.0,11,26,(0),0.0,4,Jul,10,10,33,2019-11-28 06:28:13
Grimley New Workings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,3.0,9.0,0.0,1.0,0.0,1,1,5.0,(4),(3),10,9.0,12,May,10,10,33,2019-11-28 06:28:13
Humbie Reservoir,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,4,25,1.0,0,nan,8,8,33,2019-11-28 06:28:13
Kenfig Pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,2,3,0.0,2,1,0,4.0,1.0,0.0,1.0,1.0,2,5,4.0,6,0,4,19.0,9,Jan,8,8,33,2019-11-28 06:28:13
Lambeth Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,3,2,3.0,7,12,12,6.0,2,Apr,8,8,33,2019-11-28 06:28:13
Loch Lomond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,90.0,9.0,0.0,(0),0,0.0,(0),(0),0,2.0,8.0,1.0,0.0,0.0,7,54,0.0,5,7,15,15.0,(0),nan,11,11,33,2019-11-28 06:28:13
Loch of Fyvie,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,2.0,13.0,12.0,32,17,33.0,42,38,37,50.0,57.0,34.0,31.0,30.0,9,2,23.0,19,15,3,0.0,3,Jul,8,8,33,2019-11-28 06:28:13
Longtown Ponds and River,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,3,0,0.0,0.0,0.0,22.0,0.0,0,4,0.0,0,4,6,14.0,15,May,8,8,33,2019-11-28 06:28:13
Lough Aghery,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,20,12,0.0,0,0,31,9.0,0,nan,8,8,33,2019-11-28 06:28:13
Lunedale Fish Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0.0,2,3,7,10.0,8.0,36.0,4.0,9.0,20,11,7.0,7,9,18,1.0,7,May,8,8,33,2019-11-28 06:28:13
Magor Reserve,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.0,2,6,27,1.0,Feb,8,8,34,2019-11-28 06:28:39
Pant-yr-ochain,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,9,11,8.0,Apr,8,8,34,2019-11-28 06:28:39
Redside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,9,6.0,9.0,13,0,5.0,11,1,12,10.0,May,8,8,34,2019-11-28 06:28:39
River Cam - Owlstone Road to Baits Bite Lock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,2.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2,0,2,0,3.0,8.0,5,4,nan,13,13,4,1.0,Mar,8,8,34,2019-11-28 06:28:39
River Hull - Wansford to Whinhill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,0.0,0.0,0,0,0,(0),290,(250),5.0,0.0,0.0,35.0,8,(0),0,4,nan,0.0,100,(0),15.0,(0),nan,nan,nan,nan,15,15,34,2019-11-28 06:28:39
Rushy Common,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,nan,nan,nan,60.0,246,2,16.0,0,8,nan,nan,nan,8,8,34,2019-11-28 06:28:39
Shillinglee Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(0),(9),(0),(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,(10),6.0,Jan,8,8,34,2019-11-28 06:28:39
Stoke Newington Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,nan,0,0,0,nan,0.0,3.0,0.0,0.0,(0),1,2,2,4.0,6.0,4,nan,0.0,2,15,21,2.0,Nov,8,8,34,2019-11-28 06:28:39
Tarn House Tarn,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,3,27,4.0,8.0,0,0,0.0,0,0,14,27.0,May,8,8,34,2019-11-28 06:28:39
The Wilderness - Ladybank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0,0.0,0,0,21,17.0,Jul,8,8,34,2019-11-28 06:28:39
Throxenby Mere,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0,nan,nan,0,0,0.0,0.0,3.0,4.0,20,43,2,29,42.0,28.0,7,0,10.0,15,7,0,9.0,Jun,8,8,34,2019-11-28 06:28:39
Thurstonfield Lough,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,(0),0,1.0,0.0,2,2,0.0,12,5,13,12.0,Feb,8,8,34,2019-11-28 06:28:39
Batemill Sand Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.0,nan,nan,0,9,0,0,0,0,0.0,0.0,2.0,0.0,0,0,0,2,6.0,20.0,3,6,13.0,11,7,4,2.0,Feb,7,7,34,2019-11-28 06:28:39
Bay of Stoer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),0,0.0,6.0,3,0,10.0,6,6,6,6.0,Jul,7,7,34,2019-11-28 06:28:39
Canal Linlithgow to Philpstoun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,33.0,0,(0),0,0.0,nan,8,8,34,2019-11-28 06:28:39
Carlton Marsh (Barnsley),0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,(0),(0),(0),0,0,0,0.0,0.0,1.0,0.0,nan,2,0,1,0.0,0.0,0,2,0.0,11,8,6,8.0,Apr,7,7,34,2019-11-28 06:28:39
Cathkin Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,6.0,8,18,2,2.0,Apr,7,7,34,2019-11-28 06:28:39
Coole Acres Fishery Nr Audlem,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,4,11.0,May,7,7,34,2019-11-28 06:28:39
Crombie Reservoir,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0,0,0.0,nan,0.0,0.0,0,0,0,9,2.0,3.0,8,7,8.0,9,7,4,5.0,Jun,7,7,34,2019-11-28 06:28:39
Culkein Drumbeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0.0,2,0,7.0,6,11,7,2.0,May,7,7,34,2019-11-28 06:28:39
Delph and Belmont Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,1.0,0,0,0.0,3,1,12,19.0,Feb,7,7,34,2019-11-28 06:28:39
Goldsworth Park Lake Woking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,2.0,2,2,0.0,0,1,24,10.0,Jun,7,7,34,2019-11-28 06:28:39
Hetton Bogs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,0,0,0.0,0.0,2.0,5.0,40,10,0,20,55.0,0.0,2,0,2.0,2,1,20,10.0,Sep,7,7,34,2019-11-28 06:28:39
Hilton Gravel Pits,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.0,52.0,1.0,49.0,0,0,1,4,0.0,4.0,2,0,16.0,2,11,4,2.0,Oct,7,7,34,2019-11-28 06:28:39
Ifield Mill Pond,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,2.0,0,28,1,7,1.0,1.0,3,1,2.0,4,14Supplementary visit under the WeBS Core Count SurveyWeBS,5,12.0,Sep,7,7,34,2019-11-28 06:28:39
Llyn Garreglwyd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,9.0,8,5,nan,nan,nan,7,7,34,2019-11-28 06:28:39
Loch an Aigeil,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),2,0,5.0,12.0,6,4,8.0,8,8,6,4.0,Aug,7,7,34,2019-11-28 06:28:39
Marsh Court Lake,5.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,1,(0),5.0,19.0,(8),(0),5.0,1,1,1,27.0,Nov,7,7,34,2019-11-28 06:28:39
McCanns,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,nan,nan,nan,nan,7,7,34,2019-11-28 06:28:39
Mere Sands Wood Nature Reserve,nan,nan,nan,nan,nan,nan,2.0,4.0,8.0,15.0,22.0,10.0,23.0,6.0,4.0,7.0,2.0,2,16,6,2,10,1,8.0,6.0,7.0,8.0,11,0,3,3,1.0,4.0,7,8,12.0,2,6,13,2.0,Apr,7,7,34,2019-11-28 06:28:39
Nedern Brook Caldicot,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,28,8.0,Mar,7,7,35,2019-11-28 06:29:05
New Liston Estate Broxburn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,May,7,7,35,2019-11-28 06:29:05
Oulton Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,0,0,0.0,(0),0.0,0,nan,23,10.0,13.0,1.0,11.0,6,4.0,Jul,7,7,35,2019-11-28 06:29:05
Peoples Park Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,8,4.0,8,21,18,42.0,8.0,6.0,6.0,5,11.0,Jan,7,7,35,2019-11-28 06:29:05
Rectory Farm Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.0,7.0,nan,nan,nan,nan,nan,7,7,35,2019-11-28 06:29:05
River Arun - Arundel to Littlehampton,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,0.0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,6,0.0,nan,nan,8.0,5,9.0,Jul,7,7,35,2019-11-28 06:29:05
River Severn - Frankwell to Shelton (Shrewsbury),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,Jan,7,7,35,2019-11-28 06:29:05
River Shiel,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,7,9.0,8.0,1,0.0,0,2.0,4,3,2,2.0,(6),12.0,(0),(0),9,2.0,12.0,0.0,12.0,7,2.0,Jul,7,7,35,2019-11-28 06:29:05
Roding Meadows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1.0,1,1.0,0,1,0,nan,nan,nan,0,0,(2),2.0,2.0,2.0,4.0,6,20.0,Jun,7,7,35,2019-11-28 06:29:05
Roswell Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,(0),3.0,nan,nan,nan,nan,nan,5,3,19,24.0,45,55.0,20,98,nan,nan,3.0,12.0,6.0,8,nan,nan,7,7,35,2019-11-28 06:29:05
Severn Floodplain - Atcham Bridge to Wroxeter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,(200),20.0,(2),2,1,4.0,2.0,18.0,12.0,2,1.0,Apr,7,7,35,2019-11-28 06:29:05
St Bees Head to Mawbray,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,(0),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,nan,(0),0.0,(0),0,0,0.0,0,0.0,0,4,10,79.0,0.0,2.0,4.0,4,23.0,Aug,7,7,35,2019-11-28 06:29:05
St Mary`s Loch and Loch of The Lowes,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,May,7,7,35,2019-11-28 06:29:05
Swanholme Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,62.0,74.0,0.0,2.0,6,12.0,13.0,6,12.0,7,28.0,0,2,3,1.0,4,3.0,2,0,3,8.0,4.0,0.0,18.0,10,5.0,Apr,7,7,35,2019-11-28 06:29:05
Upton Great and Little Broads,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,0,12.0,9,0,2,2.0,0.0,9.0,10.0,13,4.0,May,7,7,35,2019-11-28 06:29:05
Walcot Hall Lakes,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,2.0,0.0,2.0,nan,nan,nan,nan,0,0.0,0,1.0,nan,nan,nan,nan,0,0.0,0,2,4,2.0,1.0,2.0,10.0,15,9.0,Feb,7,7,35,2019-11-28 06:29:05
Westport Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,6.0,2.0,9,9.0,10.0,10,4.0,104,144.0,122,82,84,nan,nan,23.0,27,29,32,34.0,7.0,9.0,6.0,5,nan,nan,7,7,35,2019-11-28 06:29:05
Antermony Loch,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,3.0,2.0,1,0.0,1,12.0,12,20,13,12.0,16,16.0,6,24,15,21.0,6.0,nan,nan,3,10.0,May,6,6,35,2019-11-28 06:29:05
Auchenreoch Loch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,(0),(0),0.0,(0),0.0,4,6,31,0.0,0.0,7.0,12.0,9,0.0,nan,6,6,35,2019-11-28 06:29:05
Babbs Mill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,29,18,12.0,12.0,7.0,1.0,5,4.0,Mar,6,6,35,2019-11-28 06:29:05
Bank End Appleby,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),112,0,0.0,30.0,0.0,0.0,0,0.0,nan,6,6,35,2019-11-28 06:29:05
Bara Loch,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0.0,(0),nan,nan,nan,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,7.0,0,22.0,Nov,6,6,35,2019-11-28 06:29:05
Beale Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,35.0,5.0,1.0,10.0,3,9.0,Mar,6,6,35,2019-11-28 06:29:05
Blea Tarn Reservoir and Langthwaite Reservoir,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,nan,nan,0.0,0,nan,nan,nan,2,0.0,0,0,1,0.0,0.0,28.0,0.0,0,2.0,Feb,6,6,35,2019-11-28 06:29:05
Bowling Green Farm Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,19.0,Feb,6,6,35,2019-11-28 06:29:05
Carlton and Oulton Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,2.0,7.0,(0),8.0,Oct,7,7,35,2019-11-28 06:29:05
Carr Vale Flash and Reserve Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.0,0,0.0,0.0,4,0.0,nan,nan,nan,2,nan,nan,(4),3.0,(4),(4),6,3.0,12.0,5.0,1.0,nan,nan,nan,6,6,35,2019-11-28 06:29:05
Copgrove Lake,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17,33,18,9.0,4,4.0,30,6,34,1.0,6.0,nan,nan,nan,nan,nan,6,6,35,2019-11-28 06:29:05
Cymyran Strait - Four Mile Bridge to Sea,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,6,0,nan,0,6.0,160,0,0,0.0,0.0,14.0,0.0,15,0.0,nan,6,6,35,2019-11-28 06:29:05
Dorking Mill Pond,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,19.0,15.0,4.0,5.0,0,nan,nan,6,6,35,2019-11-28 06:29:05
Drip Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,Oct,6,6,36,2019-11-28 06:29:32
Felbrigg Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,9,Jun,6,6,36,2019-11-28 06:29:32
Fenn's and Whixall Mosses,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,26,0,0,2,Mar,6,6,36,2019-11-28 06:29:32
Fiddlers Ferry Power Station Lagoons,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,(0),1.0,0.0,7,0,4.0,6.0,4,7,15,12.0,nan,nan,nan,nan,nan,nan,nan,nan,(6),nan,nan,6,6,36,2019-11-28 06:29:32
