Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Faldonside Loch,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Faraid Head,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,0.0,0,0.0,0,0.0,(0),0,nan,0,0,0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Farmoor Reservoirs,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Farmwood Pool,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,(0),0,0.0,0,0,0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Farne Islands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,nan,nan,nan,0,nan,0,0,15,2019-11-28 04:49:20
Fen Drayton Lakes,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,(0),0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Fenemere,nan,nan,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,15,2019-11-28 04:49:20
Fenstanton GP,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,nan,nan,nan,0,0,15,2019-11-28 04:49:20
Fernworthy Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,(0),0.0,(0),0,0,0.0,0,0.0,(0),0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,(0),0,nan,0,0,16,2019-11-28 04:49:48
Ferry Meadows (Nene Park),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Figgate Pond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,(0),0.0,0,0.0,0,nan,0.0,0,0,0,nan,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Filey Dams,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Finstown Ouse,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fisherwick and Elford Gravel Pits,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,(0),0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Flattenden Lake (Wadhurst Park),nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fleet Pond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,nan,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,(0),0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fleet and Wey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,(0),0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fletton Brick Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,0.0,0.0,nan,nan,0,nan,nan,0.0,0,0,0,0.0,0,0.0,0,(0),0.0,0,(0),0,0.0,0.0,0.0,0,(0),0,0.0,nan,nan,nan,0,0,16,2019-11-28 04:49:48
Folly Loch and Fairnington Fields,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,6.0,8,0,0,0.0,0,0.0,6,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fordwich and Westbere Gravel Pits,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0.0,0,0,0,nan,0,0.0,nan,nan,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Foremark Reservoir,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,nan,nan,nan,nan,0.0,0,0,0,nan,nan,nan,nan,0,0,16,2019-11-28 04:49:48
Forrestburn Reservoir,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,nan,nan,0,0,nan,nan,nan,nan,nan,0,0,16,2019-11-28 04:49:48
Fort Henry Ponds and Exton Park Lakes,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Foryd Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Foulridge Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,(0),nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Foxcote Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Frampton Pools,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,(0),0.0,0,0,0,0.0,0.0,0.0,(0),0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Fraserburgh to Rosehearty,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Frensham Ponds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,(0),nan,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Frisby Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Furber's Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0.0,0.0,0.0,0,0,0,0.0,(0),(0),nan,0,0,16,2019-11-28 04:49:48
Gadloch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,nan,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Gadsey Brook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,16,2019-11-28 04:49:48
Gailey Pools,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,(0),0.0,nan,nan,0,0,0.0,0,(0),nan,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Gannel Estuary,nan,nan,nan,nan,nan,0.0,0.0,(0),0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,(0),0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,nan,(0),0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Garths Loch Scatness,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,0.0,0,nan,nan,nan,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Gartloch Pool,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Gatton Park,0.0,nan,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,nan,0,0,16,2019-11-28 04:49:48
Gladhouse Reservoir,0.0,0.0,5,6.0,0.0,0.0,0.0,0.0,22.0,150.0,0.0,2.0,275,0.0,0,0.0,32,95.0,120,85,11,0,nan,0,0.0,(0),0.0,0,0,0.0,0.0,0,33,0,0.0,0,0,(0),0.0,0,nan,0,0,17,2019-11-28 04:50:16
Glascoe Dub,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,nan,nan,nan,nan,0,0.0,nan,nan,0,0,17,2019-11-28 04:50:16
Glaslyn Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,nan,nan,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Glenastle Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Glenkiln Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0,0.0,nan,1.0,1,0.0,(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0,nan,nan,nan,0,0,17,2019-11-28 04:50:16
Glynde Levels,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,(0),0.0,0,0.0,0,(0),0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,17,2019-11-28 04:50:16
Godmanchester Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,nan,nan,nan,0,0,0.0,0,(0),0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gorple Reservoirs,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gosford Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,1,1.0,nan,nan,nan,0.0,1,1,3,1,2,1,0.0,0,0.0,1,0,0.0,0.0,(0),10Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gouthwaite Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,(0),0.0,0,0,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grafham Water,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,(0),0.0,0.0,0,0,0,0.0,(0),0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grassholme Reservoir,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grassmoor Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Great Barford Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0.0,0,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Great Meadow Pond,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Great Pool Westwood Park,0.0,0.0,(0),0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,nan,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Greenan Loch (Bute),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0,0.0,0,0.0,0,0,0,(0),0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gresford Flash,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0,0.0,0,0.0,0,0,0,0,0,(0),0.0,0,0.0,0,0,0.0,0.0,0,(0),0,0.0,nan,0,0,nan,nan,nan,0,0,17,2019-11-28 04:50:16
Grimley New Workings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,(0),0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grimsbury Reservoir,0.0,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,(0),0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grimsthorpe Lake,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,(0),0,0,0.0,0,0.0,0,0,0.0,0.0,nan,nan,0,nan,0,0,0,0.0,(0),nan,0,0,17,2019-11-28 04:50:16
Groby Pool,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Grovebury Sandpit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gruinard Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,0,0,nan,nan,nan,0.0,0,0,0.0,0.0,0,0,(0),0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gryfe Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,(0),0,0.0,(0),nan,0,0,17,2019-11-28 04:50:16
Guernsey Shore,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,(0),0.0,0,0.0,0,(0),(0),0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Gunthorpe Gravel Pits and River Trent,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,nan,nan,0,nan,0,0,nan,nan,nan,nan,0,0,17,2019-11-28 04:50:16
Gwen Finch Wetland Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Haddo House Lakes,0.0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,nan,nan,(0),0.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,17,2019-11-28 04:50:16
Hagnaby Lock Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0.0,0,0,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,nan,0,0,17,2019-11-28 04:50:16
Hainault Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Haining Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,0,0,0,0,0,nan,0,0.0,nan,0.0,nan,0,0,18,2019-11-28 04:50:46
Hales Coal Brook Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,(0),0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hamford Water,0.0,0.0,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hamilton Low Parks and Strathclyde Park,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hampton and Kempton Reservoirs,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0.0,0.0,0,(0),(0),0,(0),0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hanmer Mere,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,0,0,18,2019-11-28 04:50:46
Hanningfield Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hardingstone Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,(0),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,(0),0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hardley Flood,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,(0),0,0.0,nan,nan,nan,0,0,18,2019-11-28 04:50:46
"Hardwick Farm Pond, Harwood Dale",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hardwick Park Lakes,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Harelaw Dam,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,18,2019-11-28 04:50:46
Harewood Lake,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Harold's Wick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,nan,nan,0,0,18,2019-11-28 04:50:46
Harperrig Reservoir,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,nan,nan,0.0,0.0,0.0,9,0,0.0,3,8.0,0.0,nan,0.0,0.0,0.0,0,8.0,0.0,nan,nan,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,18,2019-11-28 04:50:46
Harrold-Odell Country Park,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Harrow Lodge Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,(0),(0),(0),0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
Hartleton Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0,18,2019-11-28 04:50:46
