Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Severn Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,33,2019-11-28 04:32:11
Severn Estuary (English counties),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,33,2019-11-28 04:32:11
Severn Estuary (Welsh counties),nan,0.0,nan,nan,0.0,0.0,0.0,0.0,(0),(0),(0),0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Severn Floodplain - Atcham Bridge to Wroxeter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Severn Hams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,(0),0,0,(0),0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shaftesbury Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shakerley Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shavington Park,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shell Pond (Carrington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,(0),(0),nan,0,0,0.0,0,0,0.0,0,0,(0),0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Sherborne Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,(0),(0),0,0,0.0,0,0,0.0,0,0,(0),0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shibdon Pond,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,(0),0.0,0,0,0,0,0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shield-on-the-Wall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shillinglee Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,(0),(0),(0),(0),(0),0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),nan,0,0,34,2019-11-28 04:32:38
Shireoaks Hall Pools,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0.0,nan,nan,0,0.0,0,0,0,0,0,0,0,nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shobrooke Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,nan,nan,nan,nan,nan,(0),(0),(0),(0),0,0,0,0.0,0,0,0.0,(0),0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shotover Park Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shottermill Ponds,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,nan,0,0,0,nan,nan,0,0,34,2019-11-28 04:32:38
Showell Mill Pool,nan,nan,nan,0.0,0.0,nan,nan,0.0,0,0,nan,0.0,0.0,nan,nan,0,0.0,0,0,0,0,0,0,(0),nan,0,0,0.0,0,0,0,0,nan,(0),0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Shrewsbury Sewage Treatment Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Siblyback Reservoir,0.0,0.0,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,nan,0.0,nan,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,(0),0,nan,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Siddick Pond,nan,0.0,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,0.0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0.0,(0),(0),0,(0),(0),(0),(0),(0),(0),(0),0,0,nan,0,0,34,2019-11-28 04:32:38
Sizewell Belts,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Skinflats Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,(0),(0),(0),(0),0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,34,2019-11-28 04:32:38
Slains Lochs (Meikle and Sand and Cotehill),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,nan,(0),0,0,0.0,(0),0,0.0,0,0,nan,(0),0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Slapton Ley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,(0),0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Slaugham Mill Pond,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,(0),nan,0,0,34,2019-11-28 04:32:38
Smedheugh Pond,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Soddy Gap Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,(0),0,(0),(0),(0),(0),(0),(0),(0),(0),(0),nan,0,0,34,2019-11-28 04:32:38
Solway Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Solway Estuary (English counties),0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,(0),(0),0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Solway Estuary (Scottish counties),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Somerset Levels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,34,2019-11-28 04:32:38
Somersham Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Sonning Eye and Henley Road GPs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0.0,nan,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
South Huish Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
South Medwin Pools,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,18,0,0.0,1.0,0.0,1,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,35,2019-11-28 04:33:06
South Muskham Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
South Norwood Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,nan,0,0,nan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0.0,nan,0,0,35,2019-11-28 04:33:06
South Norwood Lake,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0.0,0.0,0.0,nan,0,0,nan,0.0,0.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,0,0,35,2019-11-28 04:33:06
South Park (Ilford),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0,0,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
South Ronaldsay,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,(0),0,0,0.0,0.0,21.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Southampton Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,0.0,(0),0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,(0),0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Southill Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Southport Marina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,nan,nan,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Southwater Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Spade Oak Gravel Pit (Little Marlow),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Spittal to Cocklawburn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0.0,0.0,0.0,0,nan,(0),0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Springs and Dingle Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Albans Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Andrews Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,(0),0.0,0.0,(0),0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Benet's Levels,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,(0),(0),0.0,0.0,nan,nan,nan,nan,0,0.0,nan,0.0,0.0,0,nan,nan,nan,nan,nan,0,0,35,2019-11-28 04:33:06
St Helen's Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Johns Loch,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0,0.0,0.0,nan,0.0,nan,0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Margaret's Loch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,(0),0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Mary Bourne,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,0,0,35,2019-11-28 04:33:06
St Mary's Island,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,(0),(0),0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
St Mary`s Loch and Loch of The Lowes,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0,0,nan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,35,2019-11-28 04:33:06
St Serf's Water,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Staines Reservoirs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Stanford Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Stanley Park Lakes,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Stantling Craigs Reservoir,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,nan,0,0,0.0,0.0,nan,(0),nan,0,0.0,nan,nan,0,nan,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,35,2019-11-28 04:33:06
Stanwick Gravel Pits Consolidated,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,(0),(0),0.0,0.0,nan,(0),nan,0.0,nan,0,nan,nan,(0),(0),0,nan,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Staveley Gravel Pit,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stewartby Lake,nan,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0.0,0.0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stocks Reservoir,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,36,2019-11-28 04:33:34
Stodmarsh,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stoke Water Meadows,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,nan,0.0,0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stoney Beck Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stony Stratford Nature Reserve,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,(0),(0),(0),(0),nan,nan,0,0,36,2019-11-28 04:33:34
Stormont Loch and Haremyre,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,(0),0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stortons Gravel Pits,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,(0),0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stour Estuary,0.0,0.0,0.0,0,0,0.0,0.0,0.0,(0),0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stouts Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,(0),0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stowe School Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Strangford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Stratfield Saye,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,(0),0.0,0.0,0,0.0,0.0,0,0,(0),0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Strathy Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,(0),0,0,(0),(0),0,0,0,0,1,Feb,0,0,36,2019-11-28 04:33:34
Stretton Sugwas Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,nan,nan,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Sudbury Lake,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.0,0.0,0,0,0.0,0.0,0,0.0,nan,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,36,2019-11-28 04:33:34
Sulby Reservoirs,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Summerston and Millichen Flood,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,(0),16,0.0,1.0,1.0,0,0,0.0,0.0,0,1.0,0.0,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,36,2019-11-28 04:33:34
Sutton North Fen Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,nan,0,0,36,2019-11-28 04:33:34
Sutton and Lound Gravel Pits,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,0.0,nan,0,0,0,(0),nan,0.0,nan,0,0,0.0,0.0,(0),0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Swale Estuary,0.0,0.0,0.0,(0),(0),0.0,0.0,0.0,0,(0),0.0,0.0,0.0,0.0,0.0,(0),0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Swansea Bay,0.0,nan,nan,nan,0,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,(0),0,0,0,nan,0,0,36,2019-11-28 04:33:34
Swillington Ings,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0,nan,0.0,0.0,nan,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Swithland Reservoir,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,(0),0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
Syston Fosseway Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,0,0,36,2019-11-28 04:33:34
