Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Redesmere,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,0.0,0,nan,1.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,31,2019-11-28 04:08:11
Redmires Reservoirs,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0,0,0,1.0,nan,nan,nan,nan,nan,0,(0),0,0,nan,nan,nan,nan,0,nan,0,0,31,2019-11-28 04:08:11
Redside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,31,2019-11-28 04:08:11
Rescobie Loch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,31,2019-11-28 04:08:11
Ribble Valley at Long Preston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,0,0,27,8,0,0,0,1,1,0,nan,0,0,31,2019-11-28 04:08:11
Ripley Farm Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,nan,0,0,31,2019-11-28 04:08:11
Ripon Race Course Gravel Pit,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,9.0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,Mar,0,0,31,2019-11-28 04:08:11
Riseholme Lake,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,0,0,31,2019-11-28 04:08:11
Rishton Reservoir,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,2.0,4.0,0.0,8,6,1,3,0,1,0,0.0,(0),0.0,0.0,0,nan,nan,nan,nan,0,0,0.0,0,(0),0,nan,nan,0,nan,0,0,32,2019-11-28 04:08:36
Rispond Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,(0),0.0,0,0,0,nan,0,0,nan,0,0,32,2019-11-28 04:08:36
River Annan - Shillahill to Hightae,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,(0),0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Annan and Evan Water - Meetings of Water and The Kerr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,nan,nan,nan,nan,0,0,32,2019-11-28 04:08:36
River Avon - Fordingbridge to Ringwood,0.0,1.0,1.0,nan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0.0,0,9.0,1.0,0,45,0,0,0.0,1,0,10.0,2,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Avon - Longford Castle,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,32,2019-11-28 04:08:36
River Avon - Ringwood to Christchurch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,(1),(2),(0),1,(1),0,(0),0.0,2,3.0,0.0,0,0,1,(0),0.0,0,3,0.0,2,0,0,0,1,0,nan,0,0,32,2019-11-28 04:08:36
River Avon - Stratford Sub Castle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,7,6,4,3,4,0,0.0,0,0.0,0.0,0,0,0,0,61.0,0,0,0.0,0,(0),0,0,nan,nan,nan,0,0,32,2019-11-28 04:08:36
River Cam - Kingfishers Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0.0,5,0.0,0.0,(2),1,1,0,0.0,0,0,0.0,0,1,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Cam - Owlstone Road to Baits Bite Lock,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,0.0,nan,0.0,0.0,nan,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,nan,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Clyde - Lamington,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),0,(0),0,0.0,(0),0.0,0.0,0,0,0,0,0.0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,32,2019-11-28 04:08:36
"River Cuckmere - Exceat to Long Bridge, Alfriston",nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,32,2019-11-28 04:08:36
River Derwent - Bassenthwaite Lake to Isel Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,nan,nan,nan,0,0,32,2019-11-28 04:08:36
River Derwent - Chatsworth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,nan,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Devon - Tullibody Bridge to A907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Don - Neeps End to Tinsley Viaduct,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,32,2019-11-28 04:08:36
River Earn - Forteviot Bridge to Kinkell Bridge,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Eden - Grinsdale to Sandsfield,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0.0,(0),(0),0,(0),0,(0),nan,0,0,32,2019-11-28 04:08:36
River Eden - Little Salkeld,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),(0),0.0,(0),0,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Eden - Ormside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Eden - Scotby to Rickerby Rocks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0.0,0,0,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Forth - Bridge of Frew to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,nan,nan,nan,0,0,0,0.0,0,nan,0.0,0,0,0,0,(0),0,nan,0,0,32,2019-11-28 04:08:36
River Forth - Gargunnock to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0.0,nan,0,0,0,0.0,nan,0,0.0,nan,0,0,0,nan,(0),nan,0,0,32,2019-11-28 04:08:36
River Forth - Ladylands to Cardross Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,(0),0.0,0.0,0,0,0,nan,nan,nan,0,0.0,nan,0,0,(0),nan,nan,nan,0,0,32,2019-11-28 04:08:36
River Forth - Meiklewood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0.0,nan,0.0,0.0,0,0,0,0,nan,0,nan,nan,nan,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Forth - Stirling Bridge to Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0.0,(0),0.0,0.0,0,0,0,0,0.0,0,0,0.0,(0),0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Forth - West Carse Farm to River Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,nan,0,nan,0,0,32,2019-11-28 04:08:36
River Lane Gravel Pit,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,0,1,0.0,0,nan,nan,nan,nan,nan,nan,0.0,1,0,0.0,0,0,0,nan,nan,nan,nan,0,0,32,2019-11-28 04:08:36
River Lea - East Hyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,1,1,1,1.0,0,1.0,0.0,0,0,1,0,0.0,0,0,0.0,0,0,0,1,0,0,nan,0,0,32,2019-11-28 04:08:36
River Lune - Caton to Hornby and Wenning Foot (The Snab),nan,nan,nan,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0,0,4,6,1,1,2,0.0,0,0.0,nan,nan,0,0,(0),0.0,1,1,0.0,0,0,0,0,0,0,nan,0,0,32,2019-11-28 04:08:36
River Lune - Hornby and Wenning Foot to Arkholme,nan,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,5,3,2,1,0,0,nan,nan,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Mersey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,0,nan,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Nith - Keltonbank to Nunholm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,(0),0.0,0.0,0.0,nan,0.0,nan,0,0,0,nan,0.0,0,0,nan,nan,nan,nan,0,0,33,2019-11-28 04:09:01
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0,nan,0.0,0.0,0.0,0,(0),0,1,(1),(0),0,0.0,0.0,0.0,0.0,nan,0,0,0,0,3.0,0.0,0,0,0,0,1.0,Mar,0,0,33,2019-11-28 04:09:01
River Ribble - Bull Nose-Clifton Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,2.0,nan,nan,0,nan,0,1.0,Dec,0,0,33,2019-11-28 04:09:01
River Severn and River Vyrnwy Confluence,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Tay - Haughs of Kercock,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Test - Broadlands Estate,0.0,nan,nan,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,nan,nan,nan,nan,0,0,33,2019-11-28 04:09:01
River Thames - Barnes to Kew,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,1.0,0.0,0,nan,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Thames - Reading to Pangbourne,nan,nan,0.0,0.0,0,0.0,0.0,nan,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Thames - Teddington to Kingston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,2,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Thames - Walton Bridge to River Wey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1,1,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Trent - Stoke Lock to Radcliff viaduct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
"River Trent, Selford Manor Pastures and Burton Meadows Area",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,6.0,3.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,33,2019-11-28 04:09:01
River Tweed - Galafoot to Lowood Bridge,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0,0,0,0,(0),0,nan,0.0,0.0,0.0,0.0,nan,0,nan,0,0,0.0,0.0,nan,0,nan,nan,0.0,nan,0,0,33,2019-11-28 04:09:01
River Tweed - Kelso to Coldstream,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,(0),(0),0,0,(0),0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Wey - Lammas Lands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,(0),0,0,0,nan,nan,0,(0),0,nan,nan,nan,0,0,33,2019-11-28 04:09:01
River Wye - Castleton,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,nan,0.0,0.0,0,0,(0),0,0.0,nan,0,0,33,2019-11-28 04:09:01
River Wye - Glasbury,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,nan,0,0,(0),nan,nan,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rivington Reservoirs,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,0.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Roadford Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,1.0,3.0,2,0,2,0,nan,nan,0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0,0,1,0,1.0,Sep,0,0,33,2019-11-28 04:09:01
Rocester Pools,0.0,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,14.0,20,9,5,0,9,6,16,7.0,12.0,30.0,0.0,10.0,nan,nan,31,34,25.0,0.0,0,0,nan,nan,nan,nan,0,0,33,2019-11-28 04:09:01
Rodley Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0,0,(0),0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rookery North (Stewartby),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,1.0,0.0,3.0,7.0,0,5,0,4,4,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,nan,nan,0.0,nan,0,0,33,2019-11-28 04:09:01
Rosebery Reservoir,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0.0,nan,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rossie Bog,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),(0),0.0,0.0,(0),(0),0,(0),nan,nan,0,0,33,2019-11-28 04:09:01
Rostherne Mere,1.0,1.0,0.0,1.0,3,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1.0,0.0,3.0,1.0,0,1,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rother Valley Country Park,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.0,nan,nan,nan,nan,nan,1.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rothley Lakes,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0.0,0.0,(0),nan,nan,nan,nan,nan,(0),0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rough Firth,nan,0.0,0.0,0.0,(0),0.0,0.0,nan,nan,nan,nan,nan,(0),0.0,0.0,0.0,0.0,0,0,(0),0,0,0,0,0.0,0.0,0.0,nan,nan,0,0,0,(0),0.0,0.0,0,(0),(0),0,0.0,nan,0,0,33,2019-11-28 04:09:01
Rouken Glen Pond,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Rowley Lake,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Royd Moor Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,0,nan,nan,nan,nan,0,2,nan,nan,nan,(0),5,(0),0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Rudyard Lake,nan,nan,nan,0.0,nan,nan,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,1,0,0,nan,nan,(0),nan,nan,nan,0,nan,0,0,34,2019-11-28 04:09:27
Rufford Lake,0.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,nan,nan,nan,nan,0,0.0,(0),0,0,0,0,0,1,0,0.0,0,1,Dec,0,0,34,2019-11-28 04:09:27
Rumworth Lodge Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,nan,nan,0.0,4.0,6.0,1.0,0.0,1.0,4,2,(2),1,1.0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,nan,nan,0,0,nan,0,0,34,2019-11-28 04:09:27
Runcorn Sands and Astmoor Saltmarsh,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,(0),nan,nan,nan,nan,nan,0,0,34,2019-11-28 04:09:27
Rushmere Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Rydal Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,(0),0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Ryde Canoe Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0.0,1,0,nan,0,0,34,2019-11-28 04:09:27
Salford Priors Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Salhouse Broad,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,6,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,nan,nan,nan,nan,0,0,nan,0,0,34,2019-11-28 04:09:27
Saltwell Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Sambrook Mill Ponds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,(0),0,nan,(0),(0),0,(0),0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Sanday (Orkney),nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,0,0,34,2019-11-28 04:09:27
Sandwell Valley Country Park,nan,nan,nan,nan,nan,nan,nan,0.0,1,0,nan,0.0,0.0,nan,0.0,2.0,1.0,1.0,1,1,1,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,nan,nan,nan,0,nan,nan,nan,nan,0,0,34,2019-11-28 04:09:27
Sangobeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,(0),0,(0),0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Scampston Lake,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,(0),0,0,0.0,(0),0.0,0,1,0,0.0,0,2,0,1,0,0,0,0,0.0,2,0,nan,0,0,34,2019-11-28 04:09:27
Scoughall Pond and Claypit Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,(0),0,0,(0),0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
Scourie Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,nan,0,0,34,2019-11-28 04:09:27
